lat,lon,gateway,rssi,distance
16.075744500000003,108.1580882,a840411eebb44150,-124,621.4454624042662
16.0742998,108.14949640000002,a84041ffff1ec39f,-112,7503.068362018492
16.0730553,108.1498829,a84041ffff1ec39f,-113,7499.379830422697
16.073073599999997,108.1498821,a84041ffff1ec39f,-114,7498.911599958846
16.0730888,108.14988230000002,a84041ffff1ec39f,-114,7498.43415316825
16.0736348,108.1496444,a84041ffff1ec39f,-111,7506.786918259971
16.0748176,108.14916910000002,a84041ffff1ec39f,-113,7522.671884014579
16.076104700000002,108.14864679999998,a84041ffff1ec39f,-111,7543.443229923031
16.077296899999997,108.1481575,a84041ffff1ec39f,-112,7565.990755411808
16.0774404,108.1481055,a84041ffff1ec39f,-112,7568.15980077301
16.0774482,108.1480641,a84041ffff1ec39f,-111,7572.313841439738
16.081956599999998,108.14622160000002,a84041ffff1ec39f,-114,7681.368847759096
16.077288400000004,108.1482402,a84041ffff1ec39f,-114,7557.539196199272
16.0773913,108.148121,a84041ffff1ec39f,-112,7567.65321376078
16.0773685,108.14816219999996,a84041ffff1ec39f,-112,7563.863497923307
16.0769512,108.1485103,a84041ffff1ec39f,-111,7537.157280998493
16.0765261,108.1486899,a84041ffff1ec39f,-110,7528.584694474917
16.0753353,108.149156,a84041ffff1ec39f,-109,7510.205625971669
16.073892499999996,108.1497605,a84041ffff1ec39f,-112,7487.351924891235
16.0733677,108.1511661,a84041ffff1ec39f,-111,7357.988745114543
16.0747092,108.1493138,a84041ffff1ec39f,-105,7510.631951652685
16.075878600000003,108.14881570000004,a84041ffff1ec39f,-104,7531.545389248415
16.0733739,108.149879,a840411eebb44150,-112,294.4872199641673
16.07277,108.1501282,a840411eebb44150,-107,296.1019983083759
16.0714125,108.15066040000002,a840411eebb44150,-112,359.30829198759074
16.074373700000002,108.1527192,a84041ffff1ec39f,-112,7168.203331480245
16.076880800000005,108.1484175,a84041ffff1ec39f,-112,7548.5079533494
16.074540499999998,108.1493742,a84041ffff1ec39f,-113,7509.0128844780675
16.0543141,108.2196962,ac1f09fffe00ab20,-124,64.01808866417302
16.0547604,108.2200711,ac1f09fffe00ab20,-100,16.57096581358583
16.0551751,108.2201856,ac1f09fffe00ab20,-124,44.67155830863061
16.0552891,108.2201686,ac1f09fffe00ab20,-115,54.5954367158054
16.055584200000002,108.2203207,ac1f09fffe00ab20,-112,91.2135050759124
16.055554100000002,108.22034390000002,ac1f09fffe00ab20,-131,88.88964895217777
16.0539659,108.2205596,ac1f09fffe00ab20,-125,117.3779651962574
16.0536691,108.22033379999998,ac1f09fffe00ab20,-119,135.06606411201292
16.0745323,108.1530808,a840411eebb44150,-88,76.10082498136808
16.0747814,108.1530019,a840411eebb44150,-102,91.15989841150032
16.074417399999998,108.1521029,a840411eebb44150,-83,57.79898593864306
