device,lat,lon,gateway,gw_lat,gw_lon,rssi,snr,time,frequency,bandwidth,spreading_factor
board01,16.0758353,108.178504,7276ff002e061f5b,16.075632095336914,108.22208404541016,-95,12.0,2025-11-30T04:32:01.999+00:00,922200000,125000,12
board01,16.074035,108.18413059999997,7276ff002e061f5b,16.07563591003418,108.22209167480469,-102,-3.0,2025-11-30T04:31:20.005+00:00,922200000,125000,12
board01,16.0736987,108.1860183,7276ff002e061f5b,16.07563591003418,108.22209167480469,-99,0.5,2025-11-30T04:31:06.006+00:00,922200000,125000,12
board01,16.0733398,108.18787970000001,7276ff002e061f5b,16.075637817382812,108.22208404541016,-100,-2.0,2025-11-30T04:30:52.008+00:00,922200000,125000,12
board01,16.072992900000003,108.1895292,7276ff002e061f5b,16.075637817382812,108.22208404541016,-102,3.0,2025-11-30T04:30:38.010+00:00,922200000,125000,12
board01,16.0724271,108.19391650000003,7276ff002e061f5b,16.075645446777344,108.22208404541016,-109,-4.0,2025-11-30T04:29:56.016+00:00,922200000,125000,12
board01,16.072397099999996,108.19584,7276ff002e061f5b,16.075645446777344,108.22208404541016,-104,-1.0,2025-11-30T04:29:42.019+00:00,922200000,125000,12
board01,16.0725408,108.1978903,7276ff002e061f5b,16.075651168823242,108.22208404541016,-99,-8.0,2025-11-30T04:29:28.019+00:00,922200000,125000,12
board01,16.072844300000003,108.19939499999998,7276ff002e061f5b,16.075651168823242,108.22208404541016,-109,-5.0,2025-11-30T04:29:14.022+00:00,922200000,125000,12
board01,16.0732191,108.20088999999999,7276ff002e061f5b,16.07564926147461,108.22207641601562,-109,-1.0,2025-11-30T04:29:00.024+00:00,922200000,125000,12
board01,16.073473500000002,108.2016349,7276ff002e061f5b,16.07564926147461,108.22207641601562,-106,-1.0,2025-11-30T04:28:46.026+00:00,922200000,125000,12
board01,16.0738458,108.20263920000002,7276ff002e061f5b,16.07564926147461,108.22207641601562,-109,3.2,2025-11-30T04:28:32.028+00:00,922200000,125000,12
board01,16.074367900000002,108.20379040000003,7276ff002e061f5b,16.07564926147461,108.22207641601562,-105,-6.0,2025-11-30T04:28:18.030+00:00,922200000,125000,12
board01,16.0749378,108.20486960000001,7276ff002e061f5b,16.07564926147461,108.22207641601562,-102,1.0,2025-11-30T04:28:04.032+00:00,922200000,125000,12
board01,16.075278199999996,108.2054873,7276ff002e061f5b,16.075645446777344,108.22208404541016,-108,1.0,2025-11-30T04:27:50.032+00:00,922200000,125000,12
board01,16.0759399,108.20646410000002,7276ff002e061f5b,16.075645446777344,108.22208404541016,-103,-2.0,2025-11-30T04:27:36.035+00:00,922200000,125000,12
board01,16.084705,108.21365220000003,7276ff002e061f5b,16.07564926147461,108.22207641601562,-103,-2.0,2025-11-30T04:27:04.616+00:00,922200000,125000,12
board01,16.084705,108.21365220000003,7276ff002e061f5b,16.075654983520508,108.2220687866211,-98,6.0,2025-11-30T04:26:47.618+00:00,922200000,125000,12
board01,16.084705,108.21365220000003,7276ff002e061f5b,16.075654983520508,108.2220687866211,-101,1.0,2025-11-30T04:26:30.622+00:00,922200000,125000,12
board01,16.084705,108.21365220000003,7276ff002e061f5b,16.075654983520508,108.2220687866211,-95,3.8,2025-11-30T04:26:13.626+00:00,922200000,125000,12
board01,16.086157699999998,108.2143423,7276ff002e061f5b,16.075651168823242,108.22206115722656,-111,1.5,2025-11-30T04:25:43.051+00:00,922200000,125000,12
board01,16.08761,108.2148359,7276ff002e061f5b,16.075647354125977,108.22205352783203,-111,3.5,2025-11-30T04:25:28.952+00:00,922200000,125000,12
board01,16.08761,108.2148359,ac1f09fffe0fd629,16.06821,108.15444,-114,-16.5,2025-11-30T04:25:28.952+00:00,922200000,125000,12
board01,16.0915777,108.21499480000003,7276ff002e061f5b,16.075647354125977,108.22206115722656,-99,2.0,2025-11-30T04:24:58.958+00:00,922200000,125000,12
board01,16.0930511,108.2163129,ac1f09fffe0fd629,16.0682,108.15444,-113,-15.2,2025-11-30T04:24:43.960+00:00,922200000,125000,12
board01,16.0930511,108.2163129,7276ff002e061f5b,16.075647354125977,108.22206115722656,-103,1.0,2025-11-30T04:24:43.960+00:00,922200000,125000,12
board01,16.093940600000003,108.2180908,7276ff002e061f5b,16.075647354125977,108.22206115722656,-94,9.0,2025-11-30T04:24:28.961+00:00,922200000,125000,12
board01,16.093940600000003,108.2180908,ac1f09fffe0fd629,16.0682,108.15444,-113,-10.2,2025-11-30T04:24:28.961+00:00,922200000,125000,12
board01,16.0948201,108.21984300000001,7276ff002e061f5b,16.075647354125977,108.22206115722656,-94,8.0,2025-11-30T04:24:14.063+00:00,922200000,125000,12
board01,16.095644099999998,108.22148140000002,ac1f09fffe0fd63b,15.98573,108.23986,-113,-18.0,2025-11-30T04:24:00.065+00:00,922200000,125000,12
board01,16.095644099999998,108.22148140000002,7276ff002e061f5b,16.07564353942871,108.2220687866211,-100,3.0,2025-11-30T04:24:00.065+00:00,922200000,125000,12
board01,16.0972894,108.2247658,7276ff002e061f5b,16.07564353942871,108.22207641601562,-95,5.0,2025-11-30T04:23:30.970+00:00,922200000,125000,12
board01,16.0972894,108.2247658,ac1f09fffe0fd63b,15.98573,108.23986,-113,-14.2,2025-11-30T04:23:30.970+00:00,922200000,125000,12
board01,16.100931199999998,108.23186300000002,7276ff002e061f5b,16.075645446777344,108.2220687866211,-108,-17.0,2025-11-30T04:22:30.978+00:00,922200000,125000,12
board01,16.1025115,108.23541029999998,7276ff002e061f5b,16.07564353942871,108.2220687866211,-102,-16.0,2025-11-30T04:22:01.015+00:00,922200000,125000,12
board01,16.1030756,108.23727389999999,7276ff002e061f5b,16.07564353942871,108.2220687866211,-110,-7.5,2025-11-30T04:21:45.984+00:00,922200000,125000,12
board01,16.1035868,108.23908610000001,7276ff002e061f5b,16.07564353942871,108.2220687866211,-105,-6.0,2025-11-30T04:21:30.986+00:00,922200000,125000,12
board01,16.1040455,108.24071390000002,7276ff002e061f5b,16.07564353942871,108.2220687866211,-107,-1.0,2025-11-30T04:21:15.988+00:00,922200000,125000,12
board01,16.104607800000004,108.24261899999999,7276ff002e061f5b,16.07564353942871,108.2220687866211,-108,-1.0,2025-11-30T04:21:00.991+00:00,922200000,125000,12
board01,16.1052136,108.24458029999998,7276ff002e061f5b,16.07564353942871,108.2220687866211,-116,-3.8,2025-11-30T04:20:45.992+00:00,922200000,125000,12
board01,16.1059628,108.24686449999999,7276ff002e061f5b,16.07564926147461,108.22206115722656,-109,-14.0,2025-11-30T04:20:15.997+00:00,922200000,125000,12
board01,16.105967,108.24690839999998,7276ff002e061f5b,16.075653076171875,108.22206115722656,-106,-18.0,2025-11-30T04:20:00.996+00:00,922200000,125000,12
board01,16.1063927,108.24822509999998,7276ff002e061f5b,16.075653076171875,108.22206115722656,-115,-9.5,2025-11-30T04:19:45.999+00:00,922200000,125000,12
board01,16.107087299999996,108.25183890000001,7276ff002e061f5b,16.075653076171875,108.22205352783203,-104,-21.0,2025-11-30T04:19:16.003+00:00,922200000,125000,12
board01,16.105501999999998,108.2545544,7276ff002e061f5b,16.07564926147461,108.22205352783203,-116,-11.2,2025-11-30T04:18:46.007+00:00,922200000,125000,12
board01,16.104633900000003,108.2554823,7276ff002e061f5b,16.07564926147461,108.2220458984375,-110,-4.0,2025-11-30T04:18:31.010+00:00,922200000,125000,12
board01,16.103087799999997,108.25648800000002,7276ff002e061f5b,16.07564926147461,108.2220458984375,-106,-5.0,2025-11-30T04:18:16.012+00:00,922200000,125000,12
board01,16.101678,108.25807909999999,7276ff002e061f5b,16.075645446777344,108.2220687866211,-108,-6.0,2025-11-30T03:50:18.641+00:00,922200000,125000,12
board01,16.1014473,108.25763940000002,7276ff002e061f5b,16.075645446777344,108.2220687866211,-113,-5.5,2025-11-30T03:50:04.643+00:00,922200000,125000,12
board01,16.1015024,108.25759190000004,7276ff002e061f5b,16.075637817382812,108.2220687866211,-111,-2.0,2025-11-30T03:49:50.645+00:00,922200000,125000,12
board01,16.1018247,108.25830390000002,ac1f09fffe0fd63b,15.98572,108.23983,-113,-20.8,2025-11-30T03:49:36.648+00:00,922200000,125000,12
board01,16.1018247,108.25830390000002,7276ff002e061f5b,16.075637817382812,108.2220687866211,-110,-3.0,2025-11-30T03:49:36.648+00:00,922200000,125000,12
board01,16.1022092,108.25940030000001,7276ff002e061f5b,16.07563591003418,108.22206115722656,-117,-0.8,2025-11-30T03:49:22.650+00:00,922200000,125000,12
board01,16.102451000000002,108.26055890000002,7276ff002e061f5b,16.07563591003418,108.22206115722656,-103,-5.0,2025-11-30T03:49:08.551+00:00,922200000,125000,12
board01,16.102540600000005,108.26171209999998,7276ff002e061f5b,16.075639724731445,108.2220687866211,-109,-0.2,2025-11-30T03:48:54.553+00:00,922200000,125000,12
board01,16.102319199999997,108.2641061,7276ff002e061f5b,16.075641632080078,108.22207641601562,-116,-2.8,2025-11-30T03:48:26.657+00:00,922200000,125000,12
board01,16.1011631,108.26551429999999,7276ff002e061f5b,16.075639724731445,108.2220687866211,-107,1.0,2025-11-30T03:47:58.661+00:00,922200000,125000,12
board01,16.1001786,108.26600800000001,7276ff002e061f5b,16.075639724731445,108.2220687866211,-103,-7.0,2025-11-30T03:47:44.663+00:00,922200000,125000,12
board01,16.0989161,108.2666172,7276ff002e061f5b,16.07563591003418,108.2220687866211,-97,7.0,2025-11-30T03:47:30.564+00:00,922200000,125000,12
board01,16.0978159,108.2673874,7276ff002e061f5b,16.07563591003418,108.2220687866211,-102,-13.0,2025-11-30T03:47:16.566+00:00,922200000,125000,12
board01,16.097059700000003,108.26802749999999,7276ff002e061f5b,16.07563591003418,108.2220687866211,-115,0.2,2025-11-30T03:47:02.569+00:00,922200000,125000,12
board01,16.097267900000002,108.2689216,7276ff002e061f5b,16.07563591003418,108.2220687866211,-102,-0.8,2025-11-30T03:46:48.570+00:00,922200000,125000,12
board01,16.0983207,108.2694243,7276ff002e061f5b,16.07563591003418,108.2220687866211,-109,-3.0,2025-11-30T03:46:34.572+00:00,922200000,125000,12
board01,16.099463500000002,108.26943429999999,7276ff002e061f5b,16.07563591003418,108.22207641601562,-115,0.5,2025-11-30T03:46:20.574+00:00,922200000,125000,12
board01,16.100522500000004,108.2694673,7276ff002e061f5b,16.07563591003418,108.22207641601562,-107,-9.0,2025-11-30T03:46:06.575+00:00,922200000,125000,12
board01,16.101095700000002,108.26986290000002,7276ff002e061f5b,16.075639724731445,108.22207641601562,-102,-13.0,2025-11-30T03:45:52.579+00:00,922200000,125000,12
board01,16.100310699999998,108.27207700000001,7276ff002e061f5b,16.075639724731445,108.22207641601562,-113,0.8,2025-11-30T03:45:24.581+00:00,922200000,125000,12
board01,16.0999953,108.273424,7276ff002e061f5b,16.075639724731445,108.22207641601562,-108,-1.0,2025-11-30T03:45:10.584+00:00,922200000,125000,12
board01,16.1003079,108.27432320000003,7276ff002e061f5b,16.075632095336914,108.22207641601562,-101,-6.0,2025-11-30T03:44:56.586+00:00,922200000,125000,12
board01,16.1009434,108.27507300000002,7276ff002e061f5b,16.075632095336914,108.22207641601562,-109,-4.0,2025-11-30T03:44:42.588+00:00,922200000,125000,12
board01,16.1007533,108.27587509999998,7276ff002e061f5b,16.075632095336914,108.22207641601562,-116,-9.2,2025-11-30T03:44:28.591+00:00,922200000,125000,12
board01,16.1007533,108.27587509999998,ac1f09fffe0fd63b,15.98572,108.23982,-113,-19.5,2025-11-30T03:44:28.591+00:00,922200000,125000,12
board01,16.099537599999998,108.27583129999998,7276ff002e061f5b,16.075632095336914,108.22207641601562,-106,3.0,2025-11-30T03:44:14.592+00:00,922200000,125000,12
board01,16.0985744,108.2762864,7276ff002e061f5b,16.075634002685547,108.22207641601562,-103,-1.0,2025-11-30T03:44:00.594+00:00,922200000,125000,12
board01,16.0984515,108.277223,7276ff002e061f5b,16.075634002685547,108.22207641601562,-107,-5.0,2025-11-30T03:43:46.596+00:00,922200000,125000,12
board01,16.098674,108.27804920000001,7276ff002e061f5b,16.075634002685547,108.22207641601562,-106,-14.0,2025-11-30T03:43:32.598+00:00,922200000,125000,12
board01,16.098563199999997,108.2793011,7276ff002e061f5b,16.075634002685547,108.22208404541016,-112,-6.0,2025-11-30T03:43:18.600+00:00,922200000,125000,12
board01,16.0987661,108.2805824,7276ff002e061f5b,16.075634002685547,108.22208404541016,-107,-14.0,2025-11-30T03:43:04.601+00:00,922200000,125000,12
board01,16.0999669,108.28112949999999,7276ff002e061f5b,16.07563018798828,108.22208404541016,-112,-15.0,2025-11-30T03:42:50.603+00:00,922200000,125000,12
board01,16.1048621,108.28745899999998,ac1f09fffe0fd63b,15.98573,108.23986,-113,-15.8,2025-11-30T03:41:26.925625386+00:00,922200000,125000,12
board01,16.1052165,108.28885699999998,ac1f09fffe0fd63b,15.98573,108.23986,-113,-19.0,2025-11-30T03:41:12.894500238+00:00,922200000,125000,12
board01,16.1064857,108.29910079999998,7276ff002e061f5b,16.075620651245117,108.22208404541016,-113,-18.0,2025-11-30T03:39:20.633+00:00,922200000,125000,12
board01,16.1056919,108.3002113,7276ff002e061f5b,16.075620651245117,108.22208404541016,-116,-11.2,2025-11-30T03:39:06.633+00:00,922200000,125000,12
board01,16.103167300000003,108.3019746,7276ff002e061f5b,16.075620651245117,108.22208404541016,-107,-1.0,2025-11-30T03:38:38.638+00:00,922200000,125000,12
board01,16.1017885,108.30380559999999,7276ff002e061f5b,16.07561492919922,108.22208404541016,-102,2.0,2025-11-30T03:38:10.641+00:00,922200000,125000,12
board01,16.100198800000005,108.3037264,7276ff002e061f5b,16.075618743896484,108.22208404541016,-111,-5.0,2025-11-30T03:37:56.644+00:00,922200000,125000,12
board01,16.0990519,108.30410550000002,7276ff002e061f5b,16.075618743896484,108.22208404541016,-106,-1.0,2025-11-30T03:37:42.645+00:00,922200000,125000,12
board01,16.098138400000003,108.30489990000001,7276ff002e061f5b,16.075626373291016,108.22207641601562,-104,2.0,2025-11-30T03:37:28.648+00:00,922200000,125000,12
board01,16.098398599999996,108.306253,7276ff002e061f5b,16.075626373291016,108.22207641601562,-107,-2.0,2025-11-30T03:37:14.651+00:00,922200000,125000,12
board01,16.099563999999997,108.306253,7276ff002e061f5b,16.07563591003418,108.2220687866211,-105,6.0,2025-11-30T03:36:59.651+00:00,922200000,125000,12
board01,16.099563999999997,108.306253,ac1f09fffe0fd63b,15.98572,108.23982,-113,-16.0,2025-11-30T03:36:59.651+00:00,922200000,125000,12
board01,16.0983654,108.30634990000001,ac1f09fffe0fd63b,15.98569,108.2398,-113,-19.8,2025-11-30T03:29:16.615+00:00,922200000,125000,12
board01,16.0983654,108.30634990000001,7276ff002e061f5b,16.075645446777344,108.22205352783203,-102,5.0,2025-11-30T03:29:16.615+00:00,922200000,125000,12
board01,16.098084399999998,108.3050837,ac1f09fffe0fd629,16.0682,108.15443,-114,-21.5,2025-11-30T03:29:01.617+00:00,922200000,125000,12
board01,16.0986792,108.3042601,ac1f09fffe0fd63b,15.98573,108.23988,-113,-21.2,2025-11-30T03:28:46.619+00:00,922200000,125000,12
board01,16.099130300000002,108.3040372,7276ff002e061f5b,16.07564926147461,108.22205352783203,-107,1.0,2025-11-30T03:28:31.622+00:00,922200000,125000,12
board01,16.099202499999997,108.30399609999999,7276ff002e061f5b,16.075653076171875,108.22205352783203,-106,-11.0,2025-11-30T03:28:16.623+00:00,922200000,125000,12
board01,16.099208500000003,108.30399259999999,7276ff002e061f5b,16.075653076171875,108.22205352783203,-113,-8.0,2025-11-30T03:28:01.626+00:00,922200000,125000,12
board01,16.0992082,108.30399159999999,7276ff002e061f5b,16.075654983520508,108.22205352783203,-111,-14.0,2025-11-30T03:27:46.627+00:00,922200000,125000,12
board01,16.099208599999997,108.30399279999997,7276ff002e061f5b,16.075654983520508,108.22205352783203,-112,-11.0,2025-11-30T03:27:31.630+00:00,922200000,125000,12
board01,16.099228699999998,108.30398989999999,7276ff002e061f5b,16.07565689086914,108.22206115722656,-111,-5.0,2025-11-30T03:27:16.633+00:00,922200000,125000,12
board01,16.0992331,108.3039878,7276ff002e061f5b,16.07565689086914,108.2220687866211,-112,-6.0,2025-11-30T03:26:46.635+00:00,922200000,125000,12
board01,16.099234700000004,108.3039848,7276ff002e061f5b,16.07565689086914,108.2220687866211,-113,-11.0,2025-11-30T03:26:31.637+00:00,922200000,125000,12
board01,16.0992371,108.3039818,7276ff002e061f5b,16.075653076171875,108.2220687866211,-110,-13.0,2025-11-30T03:26:16.640+00:00,922200000,125000,12
board01,16.0992407,108.30397890000002,7276ff002e061f5b,16.075653076171875,108.2220687866211,-110,-6.0,2025-11-30T03:26:01.642+00:00,922200000,125000,12
board01,16.0992407,108.3039762,7276ff002e061f5b,16.075647354125977,108.22207641601562,-112,-6.0,2025-11-30T03:25:46.643+00:00,922200000,125000,12
board01,16.0992411,108.3039695,7276ff002e061f5b,16.075647354125977,108.22207641601562,-105,-16.0,2025-11-30T03:25:31.647+00:00,922200000,125000,12
board01,16.0992429,108.3039626,7276ff002e061f5b,16.075647354125977,108.22207641601562,-108,-7.0,2025-11-30T03:25:16.550+00:00,922200000,125000,12
board01,16.0995054,108.30390629999997,7276ff002e061f5b,16.075647354125977,108.22207641601562,-110,-1.0,2025-11-30T03:25:01.550+00:00,922200000,125000,12
board01,16.100482,108.30368730000002,7276ff002e061f5b,16.075647354125977,108.22207641601562,-108,-4.0,2025-11-30T03:24:46.554+00:00,922200000,125000,12
board01,16.1018451,108.303792,7276ff002e061f5b,16.075647354125977,108.22207641601562,-108,-11.0,2025-11-30T03:24:31.553+00:00,922200000,125000,12
board01,16.1023611,108.30288940000003,7276ff002e061f5b,16.07564353942871,108.22207641601562,-107,-8.0,2025-11-30T03:24:16.555+00:00,922200000,125000,12
board01,16.1030884,108.30198249999998,7276ff002e061f5b,16.07564353942871,108.22207641601562,-101,-1.0,2025-11-30T03:24:01.559+00:00,922200000,125000,12
board01,16.104268100000002,108.2859983,ac1f09fffe0fd63b,15.98572,108.23984,-113,-15.8,2025-11-30T03:20:46.584+00:00,922200000,125000,12
board01,16.0987411,108.280617,7276ff002e061f5b,16.075639724731445,108.22207641601562,-113,-9.0,2025-11-30T03:19:16.601+00:00,922200000,125000,12
board01,16.098519300000003,108.27945709999999,7276ff002e061f5b,16.075639724731445,108.22207641601562,-111,-1.2,2025-11-30T03:19:01.598+00:00,922200000,125000,12
board01,16.0986726,108.27798579999998,7276ff002e061f5b,16.075637817382812,108.22207641601562,-113,-15.0,2025-11-30T03:18:46.603+00:00,922200000,125000,12
board01,16.0982401,108.2767587,7276ff002e061f5b,16.075637817382812,108.22207641601562,-113,-7.2,2025-11-30T03:18:31.603+00:00,922200000,125000,12
board01,16.099334399999996,108.2758266,7276ff002e061f5b,16.075639724731445,108.2220687866211,-103,4.0,2025-11-30T03:18:16.606+00:00,922200000,125000,12
board01,16.1009799,108.2751643,7276ff002e061f5b,16.075639724731445,108.2220687866211,-113,-10.5,2025-11-30T03:17:46.609+00:00,922200000,125000,12
board01,16.1002123,108.27428750000001,7276ff002e061f5b,16.075639724731445,108.2220687866211,-107,1.0,2025-11-30T03:17:31.611+00:00,922200000,125000,12
board01,16.1002123,108.27428750000001,ac1f09fffe0fd63b,15.98572,108.23979,-113,-10.8,2025-11-30T03:17:31.611+00:00,922200000,125000,12
board01,16.1000351,108.27314300000003,7276ff002e061f5b,16.075639724731445,108.2220687866211,-100,9.0,2025-11-30T03:17:16.614+00:00,922200000,125000,12
board01,16.1000351,108.27314300000003,ac1f09fffe0fd63b,15.9857,108.23976,-113,-16.2,2025-11-30T03:17:16.614+00:00,922200000,125000,12
board01,16.1004144,108.27174920000002,7276ff002e061f5b,16.075639724731445,108.2220687866211,-106,-5.0,2025-11-30T03:17:01.615+00:00,922200000,125000,12
board01,16.1011713,108.2703571,7276ff002e061f5b,16.07563591003418,108.22207641601562,-111,-4.0,2025-11-30T03:16:46.618+00:00,922200000,125000,12
board01,16.100286399999998,108.26950670000001,7276ff002e061f5b,16.07563591003418,108.22207641601562,-105,5.0,2025-11-30T03:16:31.619+00:00,922200000,125000,12
board01,16.0988629,108.26947940000002,7276ff002e061f5b,16.075637817382812,108.22207641601562,-101,9.0,2025-11-30T03:16:16.623+00:00,922200000,125000,12
board01,16.097529700000003,108.2691548,7276ff002e061f5b,16.075637817382812,108.22207641601562,-110,4.2,2025-11-30T03:16:01.623+00:00,922200000,125000,12
board01,16.0982696,108.26702159999999,7276ff002e061f5b,16.07563591003418,108.22207641601562,-113,0.8,2025-11-30T03:15:31.631+00:00,922200000,125000,12
board01,16.099665699999996,108.266241,7276ff002e061f5b,16.07563591003418,108.22207641601562,-111,3.2,2025-11-30T03:15:16.631+00:00,922200000,125000,12
board01,16.101109200000003,108.26554959999999,7276ff002e061f5b,16.07563591003418,108.22207641601562,-99,9.0,2025-11-30T03:15:01.633+00:00,922200000,125000,12
board01,16.102413300000002,108.26325769999998,7276ff002e061f5b,16.07563591003418,108.22207641601562,-102,3.0,2025-11-30T03:14:31.636+00:00,922200000,125000,12
board01,16.1025239,108.26158730000002,7276ff002e061f5b,16.07563591003418,108.22207641601562,-99,7.0,2025-11-30T03:14:16.637+00:00,922200000,125000,12
board01,16.102298,108.25979089999998,7276ff002e061f5b,16.07563591003418,108.22207641601562,-104,-3.0,2025-11-30T03:14:01.641+00:00,922200000,125000,12
board01,16.101757199999998,108.25821099999999,7276ff002e061f5b,16.07563591003418,108.22207641601562,-111,-0.2,2025-11-30T03:13:46.643+00:00,922200000,125000,12
board01,16.101619399999997,108.25728709999999,7276ff002e061f5b,16.07563591003418,108.22207641601562,-115,-3.2,2025-11-30T03:13:31.646+00:00,922200000,125000,12
board01,16.1026644,108.25661319999999,7276ff002e061f5b,16.075637817382812,108.2220687866211,-108,-0.8,2025-11-30T03:13:16.648+00:00,922200000,125000,12
board01,16.103958000000002,108.25578890000001,7276ff002e061f5b,16.075637817382812,108.2220687866211,-109,-1.0,2025-11-30T03:13:01.653+00:00,922200000,125000,12
board01,16.105044499999998,108.2550105,7276ff002e061f5b,16.075639724731445,108.2220687866211,-114,-5.8,2025-11-30T03:12:46.652+00:00,922200000,125000,12
board01,16.1057532,108.25416099999998,7276ff002e061f5b,16.075639724731445,108.2220687866211,-115,-12.2,2025-11-30T03:12:31.555+00:00,922200000,125000,12
board01,16.1065135,108.25316669999998,7276ff002e061f5b,16.07563591003418,108.2220687866211,-114,-14.5,2025-11-30T03:12:16.554+00:00,922200000,125000,12
board01,16.1070135,108.25189329999998,7276ff002e061f5b,16.07563591003418,108.2220687866211,-114,-7.2,2025-11-30T03:12:01.657+00:00,922200000,125000,12
board01,16.1069924,108.25032540000002,7276ff002e061f5b,16.075641632080078,108.2220687866211,-109,-16.0,2025-11-30T03:11:46.658+00:00,922200000,125000,12
board01,16.106536,108.24887059999996,7276ff002e061f5b,16.075641632080078,108.2220687866211,-116,-13.2,2025-11-30T03:11:31.661+00:00,922200000,125000,12
board01,16.1060301,108.2473301,7276ff002e061f5b,16.075639724731445,108.2220687866211,-113,-11.8,2025-11-30T03:11:16.662+00:00,922200000,125000,12
board01,16.105692100000002,108.2463296,7276ff002e061f5b,16.075639724731445,108.2220687866211,-115,-9.5,2025-11-30T03:11:01.665+00:00,922200000,125000,12
board01,16.105675400000003,108.24627530000002,7276ff002e061f5b,16.075637817382812,108.2220687866211,-115,-7.5,2025-11-30T03:10:46.667+00:00,922200000,125000,12
board01,16.1055351,108.24583609999999,7276ff002e061f5b,16.075637817382812,108.2220687866211,-108,-14.0,2025-11-30T03:10:31.572+00:00,922200000,125000,12
board01,16.105064399999996,108.24441170000003,7276ff002e061f5b,16.075639724731445,108.2220687866211,-113,-9.0,2025-11-30T03:10:16.573+00:00,922200000,125000,12
board01,16.1045916,108.24283910000001,7276ff002e061f5b,16.075639724731445,108.2220687866211,-103,2.0,2025-11-30T03:10:01.575+00:00,922200000,125000,12
board01,16.104177,108.2413769,7276ff002e061f5b,16.075637817382812,108.2220687866211,-107,2.0,2025-11-30T03:09:46.575+00:00,922200000,125000,12
board01,16.103368100000004,108.23848999999998,7276ff002e061f5b,16.075639724731445,108.2220687866211,-113,4.8,2025-11-30T03:09:16.578+00:00,922200000,125000,12
board01,16.1028913,108.23676809999999,7276ff002e061f5b,16.075639724731445,108.2220687866211,-114,-2.5,2025-11-30T03:09:01.583+00:00,922200000,125000,12
board01,16.1023279,108.2350721,7276ff002e061f5b,16.07564353942871,108.2220687866211,-113,-4.2,2025-11-30T03:08:46.583+00:00,922200000,125000,12
board01,16.1017215,108.23366529999998,7276ff002e061f5b,16.07564353942871,108.2220687866211,-116,-8.5,2025-11-30T03:08:31.587+00:00,922200000,125000,12
board01,16.1009928,108.23218340000001,7276ff002e061f5b,16.075641632080078,108.2220687866211,-105,-17.0,2025-11-30T03:08:16.588+00:00,922200000,125000,12
board01,16.1005397,108.231303,7276ff002e061f5b,16.075641632080078,108.2220687866211,-111,-6.0,2025-11-30T03:08:01.591+00:00,922200000,125000,12
board01,16.0998346,108.22989190000003,7276ff002e061f5b,16.075647354125977,108.22206115722656,-105,-6.0,2025-11-30T03:07:46.592+00:00,922200000,125000,12
board01,16.0982638,108.2267522,7276ff002e061f5b,16.075647354125977,108.22206115722656,-97,8.0,2025-11-30T03:07:16.595+00:00,922200000,125000,12
board01,16.097536499999997,108.2253196,7276ff002e061f5b,16.075647354125977,108.22206115722656,-95,9.0,2025-11-30T03:07:01.598+00:00,922200000,125000,12
board01,16.0968304,108.22390320000002,ac1f09fffe0fd63b,15.98571,108.23986,-113,-15.2,2025-11-30T03:06:46.601+00:00,922200000,125000,12
board01,16.0968304,108.22390320000002,7276ff002e061f5b,16.07564353942871,108.22206115722656,-96,8.0,2025-11-30T03:06:46.601+00:00,922200000,125000,12
board01,16.096051000000003,108.22233920000001,ac1f09fffe0fd63b,15.98571,108.23986,-113,-16.5,2025-11-30T03:06:31.602+00:00,922200000,125000,12
board01,16.096051000000003,108.22233920000001,7276ff002e061f5b,16.07564353942871,108.22206115722656,-93,10.0,2025-11-30T03:06:31.602+00:00,922200000,125000,12
board01,16.0951935,108.2206375,7276ff002e061f5b,16.07563591003418,108.2220687866211,-97,6.0,2025-11-30T03:06:16.604+00:00,922200000,125000,12
board01,16.0943234,108.2189183,7276ff002e061f5b,16.07563591003418,108.2220687866211,-91,13.0,2025-11-30T03:06:01.606+00:00,922200000,125000,12
board01,16.093546899999996,108.21737429999999,7276ff002e061f5b,16.075645446777344,108.2220687866211,-91,10.0,2025-11-30T03:05:46.610+00:00,922200000,125000,12
board01,16.093546899999996,108.21737429999999,ac1f09fffe0fd629,16.06818,108.15445,-113,-14.2,2025-11-30T03:05:46.610+00:00,922200000,125000,12
board01,16.092783400000002,108.2159503,7276ff002e061f5b,16.075645446777344,108.2220687866211,-119,1.8,2025-11-30T03:05:31.610+00:00,922200000,125000,12
board01,16.0917372,108.21513879999998,7276ff002e061f5b,16.075645446777344,108.2220687866211,-104,-1.0,2025-11-30T03:05:16.613+00:00,922200000,125000,12
board01,16.0904466,108.2150167,7276ff002e061f5b,16.075645446777344,108.2220687866211,-96,5.0,2025-11-30T03:05:01.616+00:00,922200000,125000,12
board01,16.089017600000002,108.21508740000002,7276ff002e061f5b,16.075651168823242,108.22206115722656,-105,-1.0,2025-11-30T03:04:46.616+00:00,922200000,125000,12
board01,16.087638199999997,108.21551180000002,7276ff002e061f5b,16.075651168823242,108.22206115722656,-111,2.5,2025-11-30T03:04:31.620+00:00,922200000,125000,12
board01,16.0861528,108.2181532,7276ff002e061f5b,16.075641632080078,108.2220687866211,-103,2.0,2025-11-30T03:04:01.622+00:00,922200000,125000,12
board01,16.0855077,108.21947660000001,7276ff002e061f5b,16.075634002685547,108.22207641601562,-103,4.8,2025-11-30T03:03:46.625+00:00,922200000,125000,12
